"Year","OSHPD Facility Number","Facility Name","County Name","Expected Payer","Count","Total Inpatient Stays"
2009,"100717","COMMUNITY REGIONAL MEDICAL CENTER-FRESNO","FRESNO","Medicare",9458,42161
2009,"100717","COMMUNITY REGIONAL MEDICAL CENTER-FRESNO","FRESNO","Medi-Cal",20486,42161
2009,"100717","COMMUNITY REGIONAL MEDICAL CENTER-FRESNO","FRESNO","Private Coverage",5262,42161
2009,"100717","COMMUNITY REGIONAL MEDICAL CENTER-FRESNO","FRESNO","Workers' Compensation",332,42161
2009,"100717","COMMUNITY REGIONAL MEDICAL CENTER-FRESNO","FRESNO","County Indigent Programs",2616,42161
2009,"100717","COMMUNITY REGIONAL MEDICAL CENTER-FRESNO","FRESNO","Other Government",2120,42161
2009,"100717","COMMUNITY REGIONAL MEDICAL CENTER-FRESNO","FRESNO","Self Pay",1881,42161
2009,"100717","COMMUNITY REGIONAL MEDICAL CENTER-FRESNO","FRESNO","Other Payer",6,42161
2009,"100745","KINGSBURG MEDICAL CENTER","FRESNO","Medicare",18,45
2009,"100745","KINGSBURG MEDICAL CENTER","FRESNO","Medi-Cal",23,45
2009,"100745","KINGSBURG MEDICAL CENTER","FRESNO","Private Coverage",3,45
2009,"100745","KINGSBURG MEDICAL CENTER","FRESNO","Self Pay",1,45
2009,"100797","SIERRA KINGS DISTRICT HOSPITAL","FRESNO","Medicare",390,4053
2009,"100797","SIERRA KINGS DISTRICT HOSPITAL","FRESNO","Medi-Cal",2958,4053
2009,"100797","SIERRA KINGS DISTRICT HOSPITAL","FRESNO","Private Coverage",521,4053
2009,"100797","SIERRA KINGS DISTRICT HOSPITAL","FRESNO","Workers' Compensation",5,4053
2009,"100797","SIERRA KINGS DISTRICT HOSPITAL","FRESNO","County Indigent Programs",2,4053
2009,"100797","SIERRA KINGS DISTRICT HOSPITAL","FRESNO","Other Government",17,4053
2009,"100797","SIERRA KINGS DISTRICT HOSPITAL","FRESNO","Other Indigent",17,4053
2009,"100797","SIERRA KINGS DISTRICT HOSPITAL","FRESNO","Self Pay",143,4053
2009,"100899","ST. AGNES MEDICAL CENTER","FRESNO","Medicare",12029,27686
2009,"100899","ST. AGNES MEDICAL CENTER","FRESNO","Medi-Cal",7598,27686
2009,"100899","ST. AGNES MEDICAL CENTER","FRESNO","Private Coverage",7198,27686
2009,"100899","ST. AGNES MEDICAL CENTER","FRESNO","Workers' Compensation",289,27686
2009,"100899","ST. AGNES MEDICAL CENTER","FRESNO","Other Government",211,27686
2009,"100899","ST. AGNES MEDICAL CENTER","FRESNO","Self Pay",361,27686
2009,"104023","SAN JOAQUIN VALLEY REHABILITATION HOSPITAL","FRESNO","Medicare",1179,1394
2009,"104023","SAN JOAQUIN VALLEY REHABILITATION HOSPITAL","FRESNO","Medi-Cal",17,1394
2009,"104023","SAN JOAQUIN VALLEY REHABILITATION HOSPITAL","FRESNO","Private Coverage",156,1394
2009,"104023","SAN JOAQUIN VALLEY REHABILITATION HOSPITAL","FRESNO","Workers' Compensation",41,1394
2009,"104023","SAN JOAQUIN VALLEY REHABILITATION HOSPITAL","FRESNO","Self Pay",1,1394
2009,"104047","FRESNO SURGICAL HOSPITAL","FRESNO","Medicare",983,2280
2009,"104047","FRESNO SURGICAL HOSPITAL","FRESNO","Private Coverage",1115,2280
2009,"104047","FRESNO SURGICAL HOSPITAL","FRESNO","Workers' Compensation",172,2280
2009,"104047","FRESNO SURGICAL HOSPITAL","FRESNO","Self Pay",10,2280
2009,"104062","KAISER FND HOSP - FRESNO","FRESNO","Medicare",3797,8764
2009,"104062","KAISER FND HOSP - FRESNO","FRESNO","Medi-Cal",21,8764
2009,"104062","KAISER FND HOSP - FRESNO","FRESNO","Private Coverage",4834,8764
2009,"104062","KAISER FND HOSP - FRESNO","FRESNO","Workers' Compensation",15,8764
2009,"104062","KAISER FND HOSP - FRESNO","FRESNO","Other Government",4,8764
2009,"104062","KAISER FND HOSP - FRESNO","FRESNO","Self Pay",90,8764
2009,"104062","KAISER FND HOSP - FRESNO","FRESNO","Other Payer",3,8764
2009,"104089","CRESTWOOD PSYCHIATRIC HEALTH FACILITY-FRESNO","FRESNO","Medi-Cal",246,897
2009,"104089","CRESTWOOD PSYCHIATRIC HEALTH FACILITY-FRESNO","FRESNO","Private Coverage",7,897
2009,"104089","CRESTWOOD PSYCHIATRIC HEALTH FACILITY-FRESNO","FRESNO","County Indigent Programs",640,897
2009,"104089","CRESTWOOD PSYCHIATRIC HEALTH FACILITY-FRESNO","FRESNO","Other Government",2,897
2009,"104089","CRESTWOOD PSYCHIATRIC HEALTH FACILITY-FRESNO","FRESNO","Self Pay",2,897
2009,"105029","FRESNO HEART AND SURGICAL HOSPITAL","FRESNO","Medicare",1519,3633
2009,"105029","FRESNO HEART AND SURGICAL HOSPITAL","FRESNO","Medi-Cal",9,3633
2009,"105029","FRESNO HEART AND SURGICAL HOSPITAL","FRESNO","Private Coverage",2084,3633
2009,"105029","FRESNO HEART AND SURGICAL HOSPITAL","FRESNO","Workers' Compensation",10,3633
2009,"105029","FRESNO HEART AND SURGICAL HOSPITAL","FRESNO","Self Pay",11,3633
2009,"110889","GLENN MEDICAL CENTER","GLENN","Medicare",197,305
2009,"110889","GLENN MEDICAL CENTER","GLENN","Medi-Cal",43,305
2009,"110889","GLENN MEDICAL CENTER","GLENN","Private Coverage",41,305
2009,"110889","GLENN MEDICAL CENTER","GLENN","Workers' Compensation",1,305
2009,"110889","GLENN MEDICAL CENTER","GLENN","County Indigent Programs",1,305
2009,"110889","GLENN MEDICAL CENTER","GLENN","Other Government",3,305
2009,"110889","GLENN MEDICAL CENTER","GLENN","Self Pay",18,305
2009,"110889","GLENN MEDICAL CENTER","GLENN","Other Payer",1,305
2009,"121002","MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","Medicare",727,2579
2009,"121002","MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","Medi-Cal",964,2579
2009,"121002","MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","Private Coverage",714,2579
2009,"121002","MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","Workers' Compensation",11,2579
2009,"121002","MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","County Indigent Programs",1,2579
2009,"121002","MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","Other Government",56,2579
2009,"121002","MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","Self Pay",100,2579
2009,"121002","MAD RIVER COMMUNITY HOSPITAL","HUMBOLDT","Other Payer",6,2579
2009,"121031","JEROLD PHELPS COMMUNITY HOSPITAL","HUMBOLDT","Medicare",47,83
2009,"121031","JEROLD PHELPS COMMUNITY HOSPITAL","HUMBOLDT","Medi-Cal",23,83
2009,"121031","JEROLD PHELPS COMMUNITY HOSPITAL","HUMBOLDT","Private Coverage",4,83
2009,"121031","JEROLD PHELPS COMMUNITY HOSPITAL","HUMBOLDT","Other Government",2,83
2009,"121031","JEROLD PHELPS COMMUNITY HOSPITAL","HUMBOLDT","Self Pay",7,83
2009,"121051","REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","Medicare",803,2076
2009,"121051","REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","Medi-Cal",649,2076
2009,"121051","REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","Private Coverage",495,2076
2009,"121051","REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","Workers' Compensation",6,2076
2009,"121051","REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","County Indigent Programs",46,2076
2009,"121051","REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","Other Government",17,2076
2009,"121051","REDWOOD MEMORIAL HOSPITAL","HUMBOLDT","Self Pay",60,2076
2009,"121080","ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","Medicare",3086,7281
2009,"121080","ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","Medi-Cal",1665,7281
2009,"121080","ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","Private Coverage",1877,7281
2009,"121080","ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","Workers' Compensation",62,7281
2009,"121080","ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","County Indigent Programs",305,7281
2009,"121080","ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","Other Government",128,7281
2009,"121080","ST. JOSEPH HOSPITAL - EUREKA","HUMBOLDT","Self Pay",158,7281
2009,"124004","SEMPERVIRENS P.H.F.","HUMBOLDT","Medicare",212,637
2009,"124004","SEMPERVIRENS P.H.F.","HUMBOLDT","Medi-Cal",281,637
2009,"124004","SEMPERVIRENS P.H.F.","HUMBOLDT","Private Coverage",39,637
2009,"124004","SEMPERVIRENS P.H.F.","HUMBOLDT","County Indigent Programs",4,637
2009,"124004","SEMPERVIRENS P.H.F.","HUMBOLDT","Other Government",14,637
2009,"124004","SEMPERVIRENS P.H.F.","HUMBOLDT","Self Pay",87,637
2009,"130699","EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","Medicare",2351,7613
2009,"130699","EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","Medi-Cal",2492,7613
2009,"130699","EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","Private Coverage",1697,7613
2009,"130699","EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","Workers' Compensation",29,7613
2009,"130699","EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","County Indigent Programs",254,7613
2009,"130699","EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","Other Government",74,7613
2009,"130699","EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","Other Indigent",39,7613
2009,"130699","EL CENTRO REGIONAL MEDICAL CENTER","IMPERIAL","Self Pay",677,7613
2009,"130760","PIONEERS MEMORIAL HOSPITAL","IMPERIAL","Medicare",1688,7458
2009,"130760","PIONEERS MEMORIAL HOSPITAL","IMPERIAL","Medi-Cal",3246,7458
2009,"130760","PIONEERS MEMORIAL HOSPITAL","IMPERIAL","Private Coverage",1585,7458
2009,"130760","PIONEERS MEMORIAL HOSPITAL","IMPERIAL","Workers' Compensation",20,7458
2009,"130760","PIONEERS MEMORIAL HOSPITAL","IMPERIAL","County Indigent Programs",209,7458
2009,"130760","PIONEERS MEMORIAL HOSPITAL","IMPERIAL","Other Government",243,7458
2009,"130760","PIONEERS MEMORIAL HOSPITAL","IMPERIAL","Other Indigent",74,7458
2009,"130760","PIONEERS MEMORIAL HOSPITAL","IMPERIAL","Self Pay",392,7458
2009,"130760","PIONEERS MEMORIAL HOSPITAL","IMPERIAL","Other Payer",1,7458
2009,"141273","NORTHERN INYO HOSPITAL","INYO","Medicare",428,1286
2009,"141273","NORTHERN INYO HOSPITAL","INYO","Medi-Cal",393,1286
2009,"141273","NORTHERN INYO HOSPITAL","INYO","Private Coverage",357,1286
2009,"141273","NORTHERN INYO HOSPITAL","INYO","Workers' Compensation",5,1286
2009,"141273","NORTHERN INYO HOSPITAL","INYO","County Indigent Programs",46,1286
2009,"141273","NORTHERN INYO HOSPITAL","INYO","Other Government",14,1286
2009,"141273","NORTHERN INYO HOSPITAL","INYO","Other Indigent",12,1286
2009,"141273","NORTHERN INYO HOSPITAL","INYO","Self Pay",29,1286
2009,"141273","NORTHERN INYO HOSPITAL","INYO","Other Payer",2,1286
2009,"141338","SOUTHERN INYO HOSPITAL","INYO","Medicare",20,49
2009,"141338","SOUTHERN INYO HOSPITAL","INYO","Medi-Cal",17,49
2009,"141338","SOUTHERN INYO HOSPITAL","INYO","Private Coverage",6,49
2009,"141338","SOUTHERN INYO HOSPITAL","INYO","Other Indigent",1,49
2009,"141338","SOUTHERN INYO HOSPITAL","INYO","Self Pay",4,49
2009,"141338","SOUTHERN INYO HOSPITAL","INYO","Other Payer",1,49
2009,"150706","DELANO REGIONAL MEDICAL CENTER","KERN","Medicare",1144,4828
2009,"150706","DELANO REGIONAL MEDICAL CENTER","KERN","Medi-Cal",2441,4828
2009,"150706","DELANO REGIONAL MEDICAL CENTER","KERN","Private Coverage",805,4828
2009,"150706","DELANO REGIONAL MEDICAL CENTER","KERN","Workers' Compensation",7,4828
2009,"150706","DELANO REGIONAL MEDICAL CENTER","KERN","County Indigent Programs",3,4828
2009,"150706","DELANO REGIONAL MEDICAL CENTER","KERN","Other Government",195,4828
2009,"150706","DELANO REGIONAL MEDICAL CENTER","KERN","Other Indigent",3,4828
2009,"150706","DELANO REGIONAL MEDICAL CENTER","KERN","Self Pay",227,4828
2009,"150706","DELANO REGIONAL MEDICAL CENTER","KERN","Other Payer",3,4828
2009,"150722","BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET","KERN","Medicare",5774,20193
2009,"150722","BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET","KERN","Medi-Cal",7705,20193
2009,"150722","BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET","KERN","Private Coverage",5754,20193
2009,"150722","BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET","KERN","Workers' Compensation",105,20193
2009,"150722","BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET","KERN","County Indigent Programs",43,20193
2009,"150722","BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET","KERN","Other Government",461,20193
2009,"150722","BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET","KERN","Self Pay",351,20193
2009,"150736","KERN MEDICAL CENTER","KERN","Medicare",836,15510
2009,"150736","KERN MEDICAL CENTER","KERN","Medi-Cal",12221,15510
2009,"150736","KERN MEDICAL CENTER","KERN","Private Coverage",972,15510
2009,"150736","KERN MEDICAL CENTER","KERN","Workers' Compensation",71,15510
2009,"150736","KERN MEDICAL CENTER","KERN","County Indigent Programs",430,15510
2009,"150736","KERN MEDICAL CENTER","KERN","Other Government",262,15510
2009,"150736","KERN MEDICAL CENTER","KERN","Self Pay",590,15510
2009,"150736","KERN MEDICAL CENTER","KERN","Other Payer",128,15510
2009,"150737","KERN VALLEY HEALTHCARE DISTRICT","KERN","Medicare",673,931
2009,"150737","KERN VALLEY HEALTHCARE DISTRICT","KERN","Medi-Cal",140,931
2009,"150737","KERN VALLEY HEALTHCARE DISTRICT","KERN","Private Coverage",27,931
2009,"150737","KERN VALLEY HEALTHCARE DISTRICT","KERN","Workers' Compensation",1,931
2009,"150737","KERN VALLEY HEALTHCARE DISTRICT","KERN","County Indigent Programs",9,931
2009,"150737","KERN VALLEY HEALTHCARE DISTRICT","KERN","Other Government",6,931
2009,"150737","KERN VALLEY HEALTHCARE DISTRICT","KERN","Self Pay",43,931
2009,"150737","KERN VALLEY HEALTHCARE DISTRICT","KERN","Other Payer",32,931
2009,"150761","MERCY HOSPITAL - BAKERSFIELD","KERN","Medicare",3620,14882
2009,"150761","MERCY HOSPITAL - BAKERSFIELD","KERN","Medi-Cal",1648,14882
2009,"150761","MERCY HOSPITAL - BAKERSFIELD","KERN","Private Coverage",8852,14882
2009,"150761","MERCY HOSPITAL - BAKERSFIELD","KERN","Workers' Compensation",61,14882
2009,"150761","MERCY HOSPITAL - BAKERSFIELD","KERN","County Indigent Programs",12,14882
2009,"150761","MERCY HOSPITAL - BAKERSFIELD","KERN","Other Government",200,14882
2009,"150761","MERCY HOSPITAL - BAKERSFIELD","KERN","Self Pay",489,14882
2009,"150775","GOOD SAMARITAN HOSPITAL-BAKERSFIELD","KERN","Medicare",1502,3714
2009,"150775","GOOD SAMARITAN HOSPITAL-BAKERSFIELD","KERN","Medi-Cal",1408,3714
2009,"150775","GOOD SAMARITAN HOSPITAL-BAKERSFIELD","KERN","Private Coverage",532,3714
2009,"150775","GOOD SAMARITAN HOSPITAL-BAKERSFIELD","KERN","Workers' Compensation",2,3714
2009,"150775","GOOD SAMARITAN HOSPITAL-BAKERSFIELD","KERN","Other Government",23,3714
2009,"150775","GOOD SAMARITAN HOSPITAL-BAKERSFIELD","KERN","Self Pay",247,3714
2009,"150782","RIDGECREST REGIONAL HOSPITAL","KERN","Medicare",1072,3246
2009,"150782","RIDGECREST REGIONAL HOSPITAL","KERN","Medi-Cal",855,3246
2009,"150782","RIDGECREST REGIONAL HOSPITAL","KERN","Private Coverage",957,3246
2009,"150782","RIDGECREST REGIONAL HOSPITAL","KERN","Workers' Compensation",9,3246
2009,"150782","RIDGECREST REGIONAL HOSPITAL","KERN","Other Government",219,3246
2009,"150782","RIDGECREST REGIONAL HOSPITAL","KERN","Self Pay",134,3246
2009,"150788","SAN JOAQUIN COMMUNITY HOSPITAL","KERN","Medicare",4050,19533
2009,"150788","SAN JOAQUIN COMMUNITY HOSPITAL","KERN","Medi-Cal",1969,19533
2009,"150788","SAN JOAQUIN COMMUNITY HOSPITAL","KERN","Private Coverage",10801,19533
2009,"150788","SAN JOAQUIN COMMUNITY HOSPITAL","KERN","Workers' Compensation",94,19533
2009,"150788","SAN JOAQUIN COMMUNITY HOSPITAL","KERN","County Indigent Programs",40,19533
2009,"150788","SAN JOAQUIN COMMUNITY HOSPITAL","KERN","Other Government",1920,19533
2009,"150788","SAN JOAQUIN COMMUNITY HOSPITAL","KERN","Other Indigent",7,19533
2009,"150788","SAN JOAQUIN COMMUNITY HOSPITAL","KERN","Self Pay",652,19533
2009,"150808","TEHACHAPI HOSPITAL","KERN","Medicare",96,226
2009,"150808","TEHACHAPI HOSPITAL","KERN","Medi-Cal",69,226
2009,"150808","TEHACHAPI HOSPITAL","KERN","Private Coverage",53,226
2009,"150808","TEHACHAPI HOSPITAL","KERN","County Indigent Programs",1,226
2009,"150808","TEHACHAPI HOSPITAL","KERN","Other Government",1,226
2009,"150808","TEHACHAPI HOSPITAL","KERN","Self Pay",6,226
2009,"154022","HEALTHSOUTH BAKERSFIELD REHABILITATION HOSPITAL","KERN","Medicare",1072,1478
2009,"154022","HEALTHSOUTH BAKERSFIELD REHABILITATION HOSPITAL","KERN","Medi-Cal",105,1478
2009,"154022","HEALTHSOUTH BAKERSFIELD REHABILITATION HOSPITAL","KERN","Private Coverage",225,1478
2009,"154022","HEALTHSOUTH BAKERSFIELD REHABILITATION HOSPITAL","KERN","Workers' Compensation",67,1478
2009,"154022","HEALTHSOUTH BAKERSFIELD REHABILITATION HOSPITAL","KERN","Self Pay",8,1478
2009,"154022","HEALTHSOUTH BAKERSFIELD REHABILITATION HOSPITAL","KERN","Other Payer",1,1478
2009,"154101","BAKERSFIELD HEART HOSPITAL","KERN","Medicare",2838,3821
2009,"154101","BAKERSFIELD HEART HOSPITAL","KERN","Medi-Cal",240,3821
2009,"154101","BAKERSFIELD HEART HOSPITAL","KERN","Private Coverage",547,3821
2009,"154101","BAKERSFIELD HEART HOSPITAL","KERN","Workers' Compensation",20,3821
2009,"154101","BAKERSFIELD HEART HOSPITAL","KERN","County Indigent Programs",32,3821
2009,"154101","BAKERSFIELD HEART HOSPITAL","KERN","Other Government",11,3821
2009,"154101","BAKERSFIELD HEART HOSPITAL","KERN","Self Pay",114,3821
2009,"154101","BAKERSFIELD HEART HOSPITAL","KERN","Other Payer",19,3821
2009,"154147","CRESTWOOD PSYCHIATRIC HEALTH FACILITY-BAKERSFIELD","KERN","Medi-Cal",324,594
2009,"154147","CRESTWOOD PSYCHIATRIC HEALTH FACILITY-BAKERSFIELD","KERN","County Indigent Programs",42,594
2009,"154147","CRESTWOOD PSYCHIATRIC HEALTH FACILITY-BAKERSFIELD","KERN","Self Pay",228,594
2009,"160702","CORCORAN DISTRICT HOSPITAL","KINGS","Medicare",90,339
2009,"160702","CORCORAN DISTRICT HOSPITAL","KINGS","Medi-Cal",74,339
2009,"160702","CORCORAN DISTRICT HOSPITAL","KINGS","Private Coverage",10,339
2009,"160702","CORCORAN DISTRICT HOSPITAL","KINGS","County Indigent Programs",19,339
2009,"160702","CORCORAN DISTRICT HOSPITAL","KINGS","Other Government",126,339
2009,"160702","CORCORAN DISTRICT HOSPITAL","KINGS","Self Pay",10,339
2009,"160702","CORCORAN DISTRICT HOSPITAL","KINGS","Other Payer",10,339
2009,"160725","HANFORD COMMUNITY MEDICAL CENTER","KINGS","Medicare",3490,10650
2009,"160725","HANFORD COMMUNITY MEDICAL CENTER","KINGS","Medi-Cal",3765,10650
2009,"160725","HANFORD COMMUNITY MEDICAL CENTER","KINGS","Private Coverage",2338,10650
2009,"160725","HANFORD COMMUNITY MEDICAL CENTER","KINGS","Workers' Compensation",51,10650
2009,"160725","HANFORD COMMUNITY MEDICAL CENTER","KINGS","County Indigent Programs",172,10650
2009,"160725","HANFORD COMMUNITY MEDICAL CENTER","KINGS","Other Government",225,10650
2009,"160725","HANFORD COMMUNITY MEDICAL CENTER","KINGS","Self Pay",609,10650
2009,"160787","CENTRAL VALLEY GENERAL HOSPITAL","KINGS","Medicare",671,6321
2009,"160787","CENTRAL VALLEY GENERAL HOSPITAL","KINGS","Medi-Cal",3546,6321
2009,"160787","CENTRAL VALLEY GENERAL HOSPITAL","KINGS","Private Coverage",1759,6321
2009,"160787","CENTRAL VALLEY GENERAL HOSPITAL","KINGS","Workers' Compensation",6,6321
2009,"160787","CENTRAL VALLEY GENERAL HOSPITAL","KINGS","County Indigent Programs",8,6321
2009,"160787","CENTRAL VALLEY GENERAL HOSPITAL","KINGS","Other Government",85,6321
2009,"160787","CENTRAL VALLEY GENERAL HOSPITAL","KINGS","Self Pay",246,6321
2009,"171049","ST. HELENA HOSPITAL - CLEARLAKE","LAKE","Medicare",796,1924
2009,"171049","ST. HELENA HOSPITAL - CLEARLAKE","LAKE","Medi-Cal",756,1924
2009,"171049","ST. HELENA HOSPITAL - CLEARLAKE","LAKE","Private Coverage",195,1924
2009,"171049","ST. HELENA HOSPITAL - CLEARLAKE","LAKE","Workers' Compensation",3,1924
2009,"171049","ST. HELENA HOSPITAL - CLEARLAKE","LAKE","County Indigent Programs",103,1924
2009,"171049","ST. HELENA HOSPITAL - CLEARLAKE","LAKE","Other Government",17,1924
2009,"171049","ST. HELENA HOSPITAL - CLEARLAKE","LAKE","Self Pay",54,1924
2009,"171395","SUTTER LAKESIDE HOSPITAL","LAKE","Medicare",1169,2569
2009,"171395","SUTTER LAKESIDE HOSPITAL","LAKE","Medi-Cal",706,2569
2009,"171395","SUTTER LAKESIDE HOSPITAL","LAKE","Private Coverage",500,2569
2009,"171395","SUTTER LAKESIDE HOSPITAL","LAKE","Workers' Compensation",17,2569
2009,"171395","SUTTER LAKESIDE HOSPITAL","LAKE","County Indigent Programs",80,2569
2009,"171395","SUTTER LAKESIDE HOSPITAL","LAKE","Other Government",36,2569
2009,"171395","SUTTER LAKESIDE HOSPITAL","LAKE","Self Pay",61,2569
2009,"184008","BANNER LASSEN MEDICAL CENTER","LASSEN","Medicare",407,1699
2009,"184008","BANNER LASSEN MEDICAL CENTER","LASSEN","Medi-Cal",549,1699
2009,"184008","BANNER LASSEN MEDICAL CENTER","LASSEN","Private Coverage",541,1699
2009,"184008","BANNER LASSEN MEDICAL CENTER","LASSEN","Workers' Compensation",8,1699
2009,"184008","BANNER LASSEN MEDICAL CENTER","LASSEN","County Indigent Programs",28,1699
2009,"184008","BANNER LASSEN MEDICAL CENTER","LASSEN","Other Government",110,1699
2009,"184008","BANNER LASSEN MEDICAL CENTER","LASSEN","Self Pay",56,1699
2009,"190017","ALHAMBRA HOSPITAL","LOS ANGELES","Medicare",2275,3880
2009,"190017","ALHAMBRA HOSPITAL","LOS ANGELES","Medi-Cal",825,3880
2009,"190017","ALHAMBRA HOSPITAL","LOS ANGELES","Private Coverage",644,3880
2009,"190017","ALHAMBRA HOSPITAL","LOS ANGELES","Workers' Compensation",21,3880
2009,"190017","ALHAMBRA HOSPITAL","LOS ANGELES","County Indigent Programs",15,3880
2009,"190017","ALHAMBRA HOSPITAL","LOS ANGELES","Other Government",13,3880
2009,"190017","ALHAMBRA HOSPITAL","LOS ANGELES","Other Indigent",11,3880
2009,"190017","ALHAMBRA HOSPITAL","LOS ANGELES","Self Pay",76,3880
2009,"190020","BHC ALHAMBRA HOSPITAL","LOS ANGELES","Medicare",356,4019
2009,"190020","BHC ALHAMBRA HOSPITAL","LOS ANGELES","Medi-Cal",964,4019
2009,"190020","BHC ALHAMBRA HOSPITAL","LOS ANGELES","Private Coverage",2644,4019
2009,"190020","BHC ALHAMBRA HOSPITAL","LOS ANGELES","Other Indigent",17,4019
2009,"190020","BHC ALHAMBRA HOSPITAL","LOS ANGELES","Self Pay",38,4019
2009,"190034","ANTELOPE VALLEY HOSPITAL","LOS ANGELES","Medicare",7462,29984
2009,"190034","ANTELOPE VALLEY HOSPITAL","LOS ANGELES","Medi-Cal",11439,29984
2009,"190034","ANTELOPE VALLEY HOSPITAL","LOS ANGELES","Private Coverage",8220,29984
2009,"190034","ANTELOPE VALLEY HOSPITAL","LOS ANGELES","Workers' Compensation",68,29984
2009,"190034","ANTELOPE VALLEY HOSPITAL","LOS ANGELES","County Indigent Programs",10,29984
2009,"190034","ANTELOPE VALLEY HOSPITAL","LOS ANGELES","Other Government",813,29984
2009,"190034","ANTELOPE VALLEY HOSPITAL","LOS ANGELES","Other Indigent",34,29984
