Residence State,Residence State Code,UCD - ICD Sub-Chapter,UCD - ICD Sub-Chapter Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths
Alaska,02,Mental and behavioural disorders due to psychoactive substance use,F10-F19,65-74 years,65-74,27
Alaska,02,Extrapyramidal and movement disorders,G20-G25,65-74 years,65-74,14
Alaska,02,Extrapyramidal and movement disorders,G20-G25,75-84 years,75-84,21
Alaska,02,Extrapyramidal and movement disorders,G20-G25,85+ years,85+,14
Alaska,02,Other degenerative diseases of the nervous system,G30-G31,65-74 years,65-74,20
Alaska,02,Other degenerative diseases of the nervous system,G30-G31,75-84 years,75-84,58
Alaska,02,Other degenerative diseases of the nervous system,G30-G31,85+ years,85+,74
Alaska,02,Hypertensive diseases,I10-I15,45-54 years,45-54,24
Alaska,02,Hypertensive diseases,I10-I15,55-64 years,55-64,35
Alaska,02,Hypertensive diseases,I10-I15,65-74 years,65-74,56
Alaska,02,Hypertensive diseases,I10-I15,75-84 years,75-84,31
Alaska,02,Hypertensive diseases,I10-I15,85+ years,85+,19
Alaska,02,Ischaemic heart diseases,I20-I25,45-54 years,45-54,35
Alaska,02,Ischaemic heart diseases,I20-I25,55-64 years,55-64,107
Alaska,02,Ischaemic heart diseases,I20-I25,65-74 years,65-74,132
Alaska,02,Ischaemic heart diseases,I20-I25,75-84 years,75-84,106
Alaska,02,Ischaemic heart diseases,I20-I25,85+ years,85+,95
Alaska,02,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,75-84 years,75-84,12
Alaska,02,Other forms of heart disease,I30-I51,25-34 years,25-34,14
Alaska,02,Other forms of heart disease,I30-I51,35-44 years,35-44,15
Alaska,02,Other forms of heart disease,I30-I51,45-54 years,45-54,37
Alaska,02,Other forms of heart disease,I30-I51,55-64 years,55-64,44
Alaska,02,Other forms of heart disease,I30-I51,65-74 years,65-74,75
Alaska,02,Other forms of heart disease,I30-I51,75-84 years,75-84,72
Alaska,02,Other forms of heart disease,I30-I51,85+ years,85+,107
Alaska,02,Cerebrovascular diseases,I60-I69,45-54 years,45-54,11
Alaska,02,Cerebrovascular diseases,I60-I69,55-64 years,55-64,26
Alaska,02,Cerebrovascular diseases,I60-I69,65-74 years,65-74,59
Alaska,02,Cerebrovascular diseases,I60-I69,75-84 years,75-84,68
Alaska,02,Cerebrovascular diseases,I60-I69,85+ years,85+,79
Alaska,02,"Diseases of arteries, arterioles and capillaries",I70-I78,65-74 years,65-74,12
Alaska,02,Influenza and pneumonia,J09-J18,75-84 years,75-84,11
Alaska,02,Influenza and pneumonia,J09-J18,85+ years,85+,14
Alaska,02,Chronic lower respiratory diseases,J40-J47,55-64 years,55-64,39
Alaska,02,Chronic lower respiratory diseases,J40-J47,65-74 years,65-74,79
Alaska,02,Chronic lower respiratory diseases,J40-J47,75-84 years,75-84,67
Alaska,02,Chronic lower respiratory diseases,J40-J47,85+ years,85+,41
Alaska,02,Other respiratory diseases principally affecting the interstitium,J80-J84,75-84 years,75-84,14
Alaska,02,Other diseases of intestines,K55-K63,65-74 years,65-74,16
Alaska,02,Other diseases of intestines,K55-K63,85+ years,85+,11
Alaska,02,Diseases of liver,K70-K76,25-34 years,25-34,23
Alaska,02,Diseases of liver,K70-K76,35-44 years,35-44,29
Alaska,02,Diseases of liver,K70-K76,45-54 years,45-54,54
Alaska,02,Diseases of liver,K70-K76,55-64 years,55-64,64
Alaska,02,Diseases of liver,K70-K76,65-74 years,65-74,42
Alaska,02,Diseases of liver,K70-K76,75-84 years,75-84,12
Alaska,02,Renal failure,N17-N19,65-74 years,65-74,19
Alaska,02,Renal failure,N17-N19,75-84 years,75-84,23
Alaska,02,Renal failure,N17-N19,85+ years,85+,22
Alaska,02,Other diseases of urinary system,N30-N39,85+ years,85+,11
Alaska,02,General symptoms and signs,R50-R68,85+ years,85+,11
Alaska,02,Ill-defined and unknown causes of mortality,R95-R99,< 1 year,1,17
Alaska,02,Provisional assignment of new diseases of uncertain etiology,U00-U49,25-34 years,25-34,26
Alaska,02,Provisional assignment of new diseases of uncertain etiology,U00-U49,35-44 years,35-44,43
Alaska,02,Provisional assignment of new diseases of uncertain etiology,U00-U49,45-54 years,45-54,84
Alaska,02,Provisional assignment of new diseases of uncertain etiology,U00-U49,55-64 years,55-64,142
Alaska,02,Provisional assignment of new diseases of uncertain etiology,U00-U49,65-74 years,65-74,212
Alaska,02,Provisional assignment of new diseases of uncertain etiology,U00-U49,75-84 years,75-84,162
Alaska,02,Provisional assignment of new diseases of uncertain etiology,U00-U49,85+ years,85+,92
Alaska,02,Transport accidents,V01-V99,15-24 years,15-24,22
Alaska,02,Transport accidents,V01-V99,25-34 years,25-34,19
Alaska,02,Transport accidents,V01-V99,35-44 years,35-44,25
Alaska,02,Transport accidents,V01-V99,45-54 years,45-54,12
Alaska,02,Transport accidents,V01-V99,55-64 years,55-64,12
Alaska,02,Transport accidents,V01-V99,65-74 years,65-74,10
Alaska,02,Other external causes of accidental injury,W00-X59,15-24 years,15-24,30
Alaska,02,Other external causes of accidental injury,W00-X59,25-34 years,25-34,89
Alaska,02,Other external causes of accidental injury,W00-X59,35-44 years,35-44,88
Alaska,02,Other external causes of accidental injury,W00-X59,45-54 years,45-54,81
Alaska,02,Other external causes of accidental injury,W00-X59,55-64 years,55-64,80
Alaska,02,Other external causes of accidental injury,W00-X59,65-74 years,65-74,30
Alaska,02,Other external causes of accidental injury,W00-X59,75-84 years,75-84,38
Alaska,02,Other external causes of accidental injury,W00-X59,85+ years,85+,32
Alaska,02,Intentional self-harm,X60-X84,15-24 years,15-24,59
Alaska,02,Intentional self-harm,X60-X84,25-34 years,25-34,52
Alaska,02,Intentional self-harm,X60-X84,35-44 years,35-44,52
Alaska,02,Intentional self-harm,X60-X84,45-54 years,45-54,17
Alaska,02,Intentional self-harm,X60-X84,55-64 years,55-64,13
Alaska,02,Intentional self-harm,X60-X84,65-74 years,65-74,14
Alaska,02,Intentional self-harm,X60-X84,75-84 years,75-84,10
Alaska,02,Assault,X85-Y09,25-34 years,25-34,20
Arizona,04,Intestinal infectious diseases,A00-A09,45-54 years,45-54,18
Arizona,04,Intestinal infectious diseases,A00-A09,55-64 years,55-64,35
Arizona,04,Intestinal infectious diseases,A00-A09,65-74 years,65-74,65
Arizona,04,Intestinal infectious diseases,A00-A09,75-84 years,75-84,79
Arizona,04,Intestinal infectious diseases,A00-A09,85+ years,85+,40
Arizona,04,Other bacterial diseases,A30-A49,35-44 years,35-44,30
Arizona,04,Other bacterial diseases,A30-A49,45-54 years,45-54,39
Arizona,04,Other bacterial diseases,A30-A49,55-64 years,55-64,113
Arizona,04,Other bacterial diseases,A30-A49,65-74 years,65-74,182
Arizona,04,Other bacterial diseases,A30-A49,75-84 years,75-84,168
Arizona,04,Other bacterial diseases,A30-A49,85+ years,85+,108
Arizona,04,Viral infections of the central nervous system,A80-A89,75-84 years,75-84,11
Arizona,04,Arthropod-borne viral fevers and viral haemorrhagic fevers,A90-A99,65-74 years,65-74,22
Arizona,04,Arthropod-borne viral fevers and viral haemorrhagic fevers,A90-A99,75-84 years,75-84,34
Arizona,04,Arthropod-borne viral fevers and viral haemorrhagic fevers,A90-A99,85+ years,85+,23
Arizona,04,Viral hepatitis,B15-B19,45-54 years,45-54,13
Arizona,04,Viral hepatitis,B15-B19,55-64 years,55-64,26
Arizona,04,Viral hepatitis,B15-B19,65-74 years,65-74,25
Arizona,04,Human immunodeficiency virus [HIV] disease,B20-B24,35-44 years,35-44,19
Arizona,04,Human immunodeficiency virus [HIV] disease,B20-B24,45-54 years,45-54,30
Arizona,04,Human immunodeficiency virus [HIV] disease,B20-B24,55-64 years,55-64,23
Arizona,04,Human immunodeficiency virus [HIV] disease,B20-B24,65-74 years,65-74,16
Arizona,04,Other viral diseases,B25-B34,55-64 years,55-64,20
Arizona,04,Other viral diseases,B25-B34,65-74 years,65-74,19
Arizona,04,Other viral diseases,B25-B34,75-84 years,75-84,11
Arizona,04,Mycoses,B35-B49,55-64 years,55-64,21
Arizona,04,Mycoses,B35-B49,65-74 years,65-74,17
Arizona,04,Mycoses,B35-B49,75-84 years,75-84,19
Arizona,04,Other infectious diseases,B99-B99,65-74 years,65-74,19
Arizona,04,Other infectious diseases,B99-B99,75-84 years,75-84,15
Arizona,04,Malignant neoplasms,C00-C97,5-14 years,5-14,17
Arizona,04,Malignant neoplasms,C00-C97,15-24 years,15-24,37
Arizona,04,Malignant neoplasms,C00-C97,25-34 years,25-34,80
Arizona,04,Malignant neoplasms,C00-C97,35-44 years,35-44,262
Arizona,04,Malignant neoplasms,C00-C97,45-54 years,45-54,663
Arizona,04,Malignant neoplasms,C00-C97,55-64 years,55-64,2024
Arizona,04,Malignant neoplasms,C00-C97,65-74 years,65-74,3859
Arizona,04,Malignant neoplasms,C00-C97,75-84 years,75-84,3811
Arizona,04,Malignant neoplasms,C00-C97,85+ years,85+,2053
Arizona,04,Neoplasms of uncertain or unknown behaviour,D37-D48,55-64 years,55-64,28
Arizona,04,Neoplasms of uncertain or unknown behaviour,D37-D48,65-74 years,65-74,85
Arizona,04,Neoplasms of uncertain or unknown behaviour,D37-D48,75-84 years,75-84,126
Arizona,04,Neoplasms of uncertain or unknown behaviour,D37-D48,85+ years,85+,130
Arizona,04,Aplastic and other anaemias,D60-D64,65-74 years,65-74,10
Arizona,04,Aplastic and other anaemias,D60-D64,75-84 years,75-84,18
Arizona,04,Aplastic and other anaemias,D60-D64,85+ years,85+,14
Arizona,04,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,55-64 years,55-64,12
Arizona,04,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,65-74 years,65-74,13
Arizona,04,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,75-84 years,75-84,11
Arizona,04,Certain disorders involving the immune mechanism,D80-D89,65-74 years,65-74,13
Arizona,04,Disorders of thyroid gland,E00-E07,65-74 years,65-74,10
Arizona,04,Disorders of thyroid gland,E00-E07,75-84 years,75-84,12
Arizona,04,Disorders of thyroid gland,E00-E07,85+ years,85+,13
Arizona,04,Diabetes mellitus,E10-E14,25-34 years,25-34,27
Arizona,04,Diabetes mellitus,E10-E14,35-44 years,35-44,69
Arizona,04,Diabetes mellitus,E10-E14,45-54 years,45-54,200
Arizona,04,Diabetes mellitus,E10-E14,55-64 years,55-64,488
Arizona,04,Diabetes mellitus,E10-E14,65-74 years,65-74,734
Arizona,04,Diabetes mellitus,E10-E14,75-84 years,75-84,666
Arizona,04,Diabetes mellitus,E10-E14,85+ years,85+,368
Arizona,04,Malnutrition,E40-E46,45-54 years,45-54,17
Arizona,04,Malnutrition,E40-E46,55-64 years,55-64,28
Arizona,04,Malnutrition,E40-E46,65-74 years,65-74,79
Arizona,04,Malnutrition,E40-E46,75-84 years,75-84,200
Arizona,04,Malnutrition,E40-E46,85+ years,85+,376
Arizona,04,Other nutritional deficiencies,E50-E64,85+ years,85+,24
Arizona,04,Obesity and other hyperalimentation,E65-E68,25-34 years,25-34,19
Arizona,04,Obesity and other hyperalimentation,E65-E68,35-44 years,35-44,38
Arizona,04,Obesity and other hyperalimentation,E65-E68,45-54 years,45-54,50
Arizona,04,Obesity and other hyperalimentation,E65-E68,55-64 years,55-64,78
Arizona,04,Obesity and other hyperalimentation,E65-E68,65-74 years,65-74,75
Arizona,04,Obesity and other hyperalimentation,E65-E68,75-84 years,75-84,28
Arizona,04,Metabolic disorders,E70-E88,35-44 years,35-44,15
Arizona,04,Metabolic disorders,E70-E88,45-54 years,45-54,45
Arizona,04,Metabolic disorders,E70-E88,55-64 years,55-64,127
Arizona,04,Metabolic disorders,E70-E88,65-74 years,65-74,230
Arizona,04,Metabolic disorders,E70-E88,75-84 years,75-84,306
Arizona,04,Metabolic disorders,E70-E88,85+ years,85+,241
Arizona,04,"Organic, including symptomatic, mental disorders",F01-F09,55-64 years,55-64,15
Arizona,04,"Organic, including symptomatic, mental disorders",F01-F09,65-74 years,65-74,92
Arizona,04,"Organic, including symptomatic, mental disorders",F01-F09,75-84 years,75-84,403
Arizona,04,"Organic, including symptomatic, mental disorders",F01-F09,85+ years,85+,757
Arizona,04,Mental and behavioural disorders due to psychoactive substance use,F10-F19,25-34 years,25-34,61
Arizona,04,Mental and behavioural disorders due to psychoactive substance use,F10-F19,35-44 years,35-44,117
Arizona,04,Mental and behavioural disorders due to psychoactive substance use,F10-F19,45-54 years,45-54,157
Arizona,04,Mental and behavioural disorders due to psychoactive substance use,F10-F19,55-64 years,55-64,218
Arizona,04,Mental and behavioural disorders due to psychoactive substance use,F10-F19,65-74 years,65-74,132
Arizona,04,Mental and behavioural disorders due to psychoactive substance use,F10-F19,75-84 years,75-84,36
Arizona,04,Inflammatory diseases of the central nervous system,G00-G09,55-64 years,55-64,11
Arizona,04,Inflammatory diseases of the central nervous system,G00-G09,65-74 years,65-74,10
Arizona,04,Inflammatory diseases of the central nervous system,G00-G09,75-84 years,75-84,18
Arizona,04,Systemic atrophies primarily affecting the central nervous system,G10-G14,45-54 years,45-54,17
Arizona,04,Systemic atrophies primarily affecting the central nervous system,G10-G14,55-64 years,55-64,46
Arizona,04,Systemic atrophies primarily affecting the central nervous system,G10-G14,65-74 years,65-74,74
Arizona,04,Systemic atrophies primarily affecting the central nervous system,G10-G14,75-84 years,75-84,39
Arizona,04,Extrapyramidal and movement disorders,G20-G25,55-64 years,55-64,24
Arizona,04,Extrapyramidal and movement disorders,G20-G25,65-74 years,65-74,173
Arizona,04,Extrapyramidal and movement disorders,G20-G25,75-84 years,75-84,401
Arizona,04,Extrapyramidal and movement disorders,G20-G25,85+ years,85+,336
Arizona,04,Other degenerative diseases of the nervous system,G30-G31,55-64 years,55-64,65
Arizona,04,Other degenerative diseases of the nervous system,G30-G31,65-74 years,65-74,419
Arizona,04,Other degenerative diseases of the nervous system,G30-G31,75-84 years,75-84,1466
Arizona,04,Other degenerative diseases of the nervous system,G30-G31,85+ years,85+,2859
Arizona,04,Demyelinating diseases of the central nervous system,G35-G37,55-64 years,55-64,27
Arizona,04,Demyelinating diseases of the central nervous system,G35-G37,65-74 years,65-74,35
Arizona,04,Demyelinating diseases of the central nervous system,G35-G37,75-84 years,75-84,28
Arizona,04,Episodic and paroxysmal disorders,G40-G47,35-44 years,35-44,17
Arizona,04,Episodic and paroxysmal disorders,G40-G47,45-54 years,45-54,17
Arizona,04,Episodic and paroxysmal disorders,G40-G47,55-64 years,55-64,20
Arizona,04,Episodic and paroxysmal disorders,G40-G47,65-74 years,65-74,28
Arizona,04,Episodic and paroxysmal disorders,G40-G47,75-84 years,75-84,21
Arizona,04,Episodic and paroxysmal disorders,G40-G47,85+ years,85+,11
Arizona,04,Diseases of myoneural junction and muscle,G70-G72,55-64 years,55-64,10
Arizona,04,Diseases of myoneural junction and muscle,G70-G72,65-74 years,65-74,20
Arizona,04,Diseases of myoneural junction and muscle,G70-G72,75-84 years,75-84,28
Arizona,04,Cerebral palsy and other paralytic syndromes,G80-G83,65-74 years,65-74,12
Arizona,04,Other disorders of the nervous system,G90-G98,35-44 years,35-44,18
Arizona,04,Other disorders of the nervous system,G90-G98,45-54 years,45-54,18
Arizona,04,Other disorders of the nervous system,G90-G98,55-64 years,55-64,40
Arizona,04,Other disorders of the nervous system,G90-G98,65-74 years,65-74,62
Arizona,04,Other disorders of the nervous system,G90-G98,75-84 years,75-84,42
Arizona,04,Other disorders of the nervous system,G90-G98,85+ years,85+,34
Arizona,04,Chronic rheumatic heart diseases,I05-I09,55-64 years,55-64,12
Arizona,04,Chronic rheumatic heart diseases,I05-I09,65-74 years,65-74,14
Arizona,04,Chronic rheumatic heart diseases,I05-I09,75-84 years,75-84,32
Arizona,04,Chronic rheumatic heart diseases,I05-I09,85+ years,85+,34
Arizona,04,Hypertensive diseases,I10-I15,25-34 years,25-34,11
Arizona,04,Hypertensive diseases,I10-I15,35-44 years,35-44,46
Arizona,04,Hypertensive diseases,I10-I15,45-54 years,45-54,163
Arizona,04,Hypertensive diseases,I10-I15,55-64 years,55-64,328
Arizona,04,Hypertensive diseases,I10-I15,65-74 years,65-74,557
Arizona,04,Hypertensive diseases,I10-I15,75-84 years,75-84,824
Arizona,04,Hypertensive diseases,I10-I15,85+ years,85+,1454
Arizona,04,Ischaemic heart diseases,I20-I25,35-44 years,35-44,109
Arizona,04,Ischaemic heart diseases,I20-I25,45-54 years,45-54,339
Arizona,04,Ischaemic heart diseases,I20-I25,55-64 years,55-64,956
Arizona,04,Ischaemic heart diseases,I20-I25,65-74 years,65-74,1805
Arizona,04,Ischaemic heart diseases,I20-I25,75-84 years,75-84,2437
Arizona,04,Ischaemic heart diseases,I20-I25,85+ years,85+,2842
Arizona,04,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,35-44 years,35-44,21
Arizona,04,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,45-54 years,45-54,31
Arizona,04,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,55-64 years,55-64,53
Arizona,04,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,65-74 years,65-74,76
Arizona,04,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,75-84 years,75-84,95
Arizona,04,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,85+ years,85+,87
Arizona,04,Other forms of heart disease,I30-I51,25-34 years,25-34,36
Arizona,04,Other forms of heart disease,I30-I51,35-44 years,35-44,58
Arizona,04,Other forms of heart disease,I30-I51,45-54 years,45-54,130
Arizona,04,Other forms of heart disease,I30-I51,55-64 years,55-64,304
Arizona,04,Other forms of heart disease,I30-I51,65-74 years,65-74,599
Arizona,04,Other forms of heart disease,I30-I51,75-84 years,75-84,901
Arizona,04,Other forms of heart disease,I30-I51,85+ years,85+,1349
Arizona,04,Cerebrovascular diseases,I60-I69,25-34 years,25-34,10
Arizona,04,Cerebrovascular diseases,I60-I69,35-44 years,35-44,45
Arizona,04,Cerebrovascular diseases,I60-I69,45-54 years,45-54,126
Arizona,04,Cerebrovascular diseases,I60-I69,55-64 years,55-64,287
Arizona,04,Cerebrovascular diseases,I60-I69,65-74 years,65-74,645
Arizona,04,Cerebrovascular diseases,I60-I69,75-84 years,75-84,1003
Arizona,04,Cerebrovascular diseases,I60-I69,85+ years,85+,1205
Arizona,04,"Diseases of arteries, arterioles and capillaries",I70-I78,35-44 years,35-44,11
Arizona,04,"Diseases of arteries, arterioles and capillaries",I70-I78,45-54 years,45-54,21
